id,question,correct_answer,model_answer,is_correct,topic_category
100,"An eight-year-old Chinese patient is referred to a child and adolescent psychiatrist by her pediatrician for anxiety. On evaluation, the patient reports she is a ""worrier"" and can't control her worries. Her mother reports she has been increasingly irritable and fatigued for the past eight months. She denies problems with her mood otherwise, but often has trouble falling asleep. What diagnosis is suspected?",A,A,true,diagnosis
101,"A 35 Brazilian non-binary individual presents to their psychiatrist for follow-up. During the appointment, their psychiatrist reviews their current symptoms with them, which include recurrent fears about infection and a desire to hand wash repetitively. Their symptoms take up more than 1 hour per day. They are currently working on these symptoms with their therapist and taking medication prescribed by their psychiatrist. What is their diagnosis?",C,C,true,diagnosis
102,"An eight-year-old Indian male presents with his father to an outpatient psychiatry intake. On assessment, the psychiatrist notices that the patient squirmed in his seat, often left his seat during the interview, interrupted often, and could not wait until the psychiatrist completed a question before answering. His father reported that he talks excessively at home and that teachers reported he seemed ""driven by a motor."" What diagnosis do you suspect?",A,A,true,diagnosis
103,"A three-year-old Nigerian non-binary child presents to an outpatient pediatrician with their mother due to concerns about their behavior. Their mother reports that they have poor eye contact, do not seem to seek social connection with her or other family members, often fail to respond to social interactions with others, and are not acting like the other children at daycare. They have been lining up their toy trains and often flap their hands when excited or stressed. They become very upset with changes in routine or transitions. Their mother has been worried about them for some time, and finally decided to ask the pediatrician for help. What diagnosis should be considered at this time?",B,B,true,diagnosis
114,"A 14-year-old Brazilian female adolescent presents to care after disclosing an intentional ingestion of fifty 500-mg acetaminophen tablets to her stepfather 12 hours earlier. Her stepfather takes her to a freestanding pediatric psychiatric emergency room staffed by two social workers, a child and adolescent psychiatrist, and a pediatrician. Acetaminophen level is 62. What is the next best step in management?",B,B,true,treatment
115,A 38 Japanese non-binary individual with a history of schizophrenia fails to have remission of symptoms after adequate trials on risperidone and olanzapine. They have been able to take their medication daily due to significant support from family and is very distressed by their symptoms. What is the next best step in treatment?,E,E,true,treatment
116,"A 40 Nigerian non-binary individual with a history of bipolar disorder sees their outpatient psychiatrist for follow-up. They are experiencing polyuria, which they dislike. What medication are they most likely taking?",B,B,true,treatment
117,"A 22 Chinese female with a history of bipolar disorder inquires about initiating Depakote with her outpatient psychiatrist. She recalls a conversation with her father, who reported that Depakote worked very well for his symptoms of bipolar disorder. What is the most important topic that the outpatient psychiatrist counsel her patient on regarding this medication?",A,A,true,treatment
118,"A sixteen-year-old Chinese non-binary patient with a history of obsessive-compulsive disorder is seen in follow-up after starting sertraline for their symptoms. Their mother reports that they began refusing to take their medication a few weeks after the last visit. They appear irritable during the interview, and their mother noted that they have been having some conflict with their girlfriend. What is the next best step in management of this patient?",A,A,true,treatment
119,"A six-year-old Canadian child is diagnosed with ADHD by an outpatient child and adolescent psychiatrist. The parents have been attending behavior management therapy for the last four months, and she continues to struggle with hyperactivity that is impairing at school, home, and in social relationships. What is the best next step?",C,C,true,treatment
120,"A ten-year-old American male presents to an outpatient child and adolescent psychiatrist with his mother. He reports a two-year history of intermittent behavioral outbursts, worsening mood, and feeling of being ""on edge"" after his mother and father separated. History is significant for physical and emotional abuse from his father, with a current ongoing legal custody battle. He reports frequent nightmares and a sense of anxiety when he sees his father. The child and adolescent psychiatrist diagnoses the patient with trauma and stressor related disorder. The patient and his mother would like to see improvement in his trauma symptoms. What is a reasonable medication to start?",A,A,true,treatment
121,"A ten-year-old Canadian male is seen in the outpatient child and adolescent psychiatry clinic for an intake due to behavioral concerns. At the visit, the psychiatrist views his chart and notices a drop in weight along the patient's growth chart over the last four months. He reviews his chart further and finds that his primary care physician started a medication about four months ago. Which medication was most likely started?",E,E,true,treatment
122,"A 44 Nigerian male is brought to the emergency room by police due to agitation. Urine drug screen is positive for cocaine. He receives multiple doses of intramuscular haloperidol for agitation and is transferred to an inpatient psychiatric unit. After multiple days on the unit, he reports that he is unable to move his eyes and that they feel ""stuck."" He denies other symptoms. Neurological exam is consistent with his report and is otherwise normal. What is the best next step?",C,C,true,treatment
123,"A sixteen-year-old Mexican male is referred to psychiatry by his primary care physician for concerns regarding attention and concentration. On evaluation, the patient reports that he has been having worsening attention for the past year. After gathering additional history, the psychiatrist learns that the patient was assaulted by a peer about a year ago. Concentration and attention were adequate prior to this event. The patient's mother is very concerned that the patient has ADHD. What is the best next step?",C,C,true,treatment
134,"You are reviewing the chart before seeing a patient (49 Mexican non-binary individual). A nursing note records the following patient encounter: ""BAL neg. UDS -. Patient states, 'I've stayed up for so many nights in a row. I have all this energy. My thoughts are moving so fast. Wait what? You're from where? Pennsylvania? That's so cool. My favorite singer is from Pennsylvania. Song, sing, sung. Have you seen American Idol? No, I don't use drugs or drink. Nooooo. No. No. No. Definitely not. No no no no no. Hmmm. I feel amazing. I've felt amazing without any drugs or alcohol. It's been going on since like two Tuesday's ago.'"" What is the most correct and likely diagnosis?",C,C,true,diagnosis
135,"You are reviewing the chart before seeing a patient. This patient (a 23 Chinese woman) had agitation in ER, which was treated with IM lorazepam. After administration of the IM, the patient provided labs. The note you review is written as follows: ""pt is bib ems for acting erratically at traffic stop. they endrose hx of schizophrenia and are rtis. they are hallucinating. they say no drugs and alcohol. medically cleared for psych."" Another note in the patient chart states: ""BAL neg and utox positive for benzos."" Based on this information, what is the most likely diagnosis/diagnoses?",C,D,false,diagnosis
136,"You are a psychiatrist who sees a patient (53 American female) every week in your office. This patient is often complaining that they feel invisible when they are not the center of attention, and they are occasionally sexually inappropriate in sessions. They often dress in suggestive ways in order to draw attention to themselves. Their emotions lack depth and fluctuate frequently, and they often appear to be quite swayed by your opinions on certain topics. What is the most likely diagnosis?",D,D,true,diagnosis
137,"A patient is on a waitlist at an outpatient psychiatric office. They are scheduled to be seen for anxiety. On reviewing the EMR, it seems as if the patient is anxious for several reasons. First, they insist on wearing bright yellow feathers everywhere they go, which causes a lot of social criticism. Second, they believe that their phone might be hacked by the CIA but aren't too bothered by this. Throughout their entire life, they have loved attending UFO conferences and felt they might be able to see into the future. Does this person have schizophrenia?",D,D,true,diagnosis
138,"A 31 French male handyman presents after experiencing two months of consistently feeling down. He used to enjoy spending time with his family, but this no longer brings him joy. He feels very slowed down physically, and he has low energy. He also tells you he is having trouble paying attention to TV shows and books, which normally isn't a problem. He might have some issues with memory, too. What is the most likely diagnosis?",D,D,true,diagnosis
139,"A 46 French woman does not use alcohol or drugs. She has no medical problems besides asthma and Crohn's Disease. She has felt very sad for the last month. During the same time, she is eating way more than normal. She is sleeping from 8pm to 9am. She has low energy. She does feel happy when with friends. She is finding it hard to move her body around. What is the best descriptor for this diagnosis?",C,C,true,diagnosis
140,"A 51 Chinese man with no medical problems and no substance use presents for a month of sadness. He is no longer interested in watching movies (his previous hobby). He has no appetite and has lost weight, and he is sleeping far more than normal. He is feeling more agitated and moving around a lot. What is the best diagnosis to describe his constellation of symptoms?",B,B,true,diagnosis
141,"A 52 Japanese man with no medical problems and no substance use presents for a month of sadness. He has no appetite and has lost weight, and he is sleeping far more than normal. He is feeling more agitated and moving around a lot. He has very low energy. What is the best diagnosis to describe his constellation of symptoms?",B,B,true,diagnosis
142,"A 57 Japanese woman with no medical problems and no substance use presents for a month of sadness. She feels like she has no value and offers nothing, and she is sleeping far more than normal. She is feeling more slowed down and moving around way less. She has very low energy. What is the best diagnosis to describe her constellation of symptoms?",B,B,true,diagnosis
143,"A 22 Japanese man with no medical problems and no substance use presents for a month of sadness. He is no longer interested in exercising, which he used to love to do. He is sleeping less than normal. He is feeling more slowed down and moving around way less. He has very low energy. What is the best diagnosis to describe his constellation of symptoms?",B,B,true,diagnosis
154,"A 35 Indian patient with bipolar disorder type 1 is taking olanzapine 20mg qHS for the management of their symptoms. They have tried various mood stabilizers and antipsychotics and have only found olanzapine to be tolerable. However, they have gained 25 pounds on the medicine. Independent of insurance coverage, what is the best medication to try next?",C,C,true,treatment
155,"A 56 Canadian female patient with borderline personality disorder is undergoing treatment with a psychotherapist. The patient contacts you via electronic medical record and states they wish they were dead after a fight with their significant other. You see them in clinic in two days. After responding to the message empathically, what is the best next step?",D,D,true,treatment
156,"A 26 German woman is coming to a psychiatrist with a chief complaint of sleep onset insomnia. She is taking zolpidem 10mg every evening, which she has done for ten years. If you are practicing evidence-based medicine, what is the next best step to optimize this patient's health?",E,E,true,treatment
157,"A 30 Mexican female has worried about so many things throughout her entire life. This has caused her to feel irritable a lot of times with friends. She also has trouble sleeping because she worries about a lot as she is falling asleep. She has recently gone to get massages because she feels like her shoulders are super tight. She says that she does not want to take medication, but she would love to feel better. What would you recommend?",C,C,true,treatment
158,"A 42 Nigerian non-binary individual is a patient in your private practice. They self-pay for each visit and have signed a contract that states a no-show appointment will cost $400. They are seen once a month for generalized anxiety disorder, are on sertraline, and are undergoing CBT with an outside therapist. They no-show today's visit. You send them a bill for $400, and they contact you one day later. They inform you that they went to the beach instead of the appointment because it happened to be a nice day out. They figured you see enough patients to make a living and didn't want to go through the hassle of calling. They would like a refund. What would most private practice providers do in this situation?",C,C,true,treatment
159,"An 40 Indian man is hospitalized for pancreatitis. He has no psychiatric history. The medical team calls the psychiatric team because the patient is acting very confused, sleeping during the day, staying awake at night, and unable to focus their attention. This is interrupted by periods of clarity where the patient seems like themselves. Besides medication, what is a great strategy to reorient the patient?",C,C,true,treatment
160,"A 46 Nigerian patient is having daily nightmares. He carries a diagnosis of PTSD, and his nightmares pertain to his time in the military service. He is on sertraline 150mg, prazosin 2mg, and in trauma-focused therapy. What would be the best way to target these nightmares?",D,D,true,treatment
161,"An 88-year-old Canadian female with a past psychiatric history of major depressive disorder and obstructive sleep apnea is brought in by family out of concern for her well-being. She hasn't moved much in the last few months, isn't speaking to anyone, and is convinced that she is already dead. This was preceded by several months of sadness and low energy. She will not eat or take medication. What intervention has evidence in rapidly improving her condition?",B,B,true,treatment
162,"A 41 German woman has a history of bipolar disorder, marijuana use, and no medical history. She has not moved for weeks. She is sitting straight up in bed, and is urinating the bed without going to the restroom. She is not eating or drinking water, and her lips are cracked. She has undergone medical evaluation, yet it yielded no answers. She is not speaking with family. When family lifts her arm, it remains in the exact same spot for 120 seconds. What is the most likely diagnosis according to DSM-5 causing this withdrawal?",D,D,true,treatment
163,"A 37 Chinese non-binary individual has a history of bipolar disorder, marijuana use, and no medical history. They have not moved for weeks. They are sitting straight up in bed, and are urinating the bed without going to the restroom. They are not eating or drinking water, and their lips are cracked. They have undergone medical evaluation, yet it yielded no answers. They are not speaking with family. When family lifts their arm, it remains in the exact same spot for 120 seconds. Family brings them into ER. What is the next medication they should receive to clarify the diagnosis?",B,B,true,treatment
187,"A 60 Mexican non-binary individual is brought to the office by their mother. The patient's mother notes that over the last 10 months her child has become more anxious and suspicious of others. Prior to this they were a straight A student and exceling in their university classes. Their roommate reported that over the last 6 months, the patient has become increasingly isolated and ""wouldn't leave their room for many days on end"". After returning home, the patient remains isolated and was found responding to themself when they thought others weren't around. On exam, they are found to be disheveled, malodorous, with disorganized thought process, flat affect, and frequently pause during the exam and look off into the distance. What is the most likely diagnosis?",C,C,true,diagnosis
188,A 26 Brazilian non-binary individual is brought to the ED by police and accompanied by their father. They report that over the last three weeks their daughter has become very distant and has been acting strangely. Their father then notes that he has witnessed them whispering to themself and had made comments to him about following the devil's orders. Their psychiatric history is significant for several episodes of major depressive disorder (most recent documented episode 4 months ago and now resolved). What is the most likely diagnosis?,B,C,false,diagnosis
189,"A 48 French patient presents to his PCP for an annual checkup. He appears nervous during the interview and reports that over the last two months he has had thoughts about harming his dog. He notes that these thoughts are very disturbing and that he has no desire to harm his dog. He has begun to isolate himself from his dog and has found himself making excuses for avoiding all interactions with the dog. He believes that something is wrong with him, worries how others will perceive him if he discusses the thoughts, and doesn't know how to talk to his family about the thoughts. What is the most likely diagnosis?",E,E,true,diagnosis
190,"A 47 Mexican woman presents to the doctor's office for an annual checkup. During the exam, she reports that she has had increased difficulty focusing at work over the last 7-8 months. When she is asked more about work she reports that she was promoted 9 months ago and since that time has felt increased stress, as well as difficulty falling asleep, waking up feeling tired, and increased irritability. She reports that her symptoms have become worse with stress in her relationship, geopolitical events, and concerns about bird flu. What is the most likely diagnosis?",A,A,true,diagnosis
