id,question,correct_answer,model_answer,is_correct,topic_category
63,"A 51 Japanese woman with a history of ADHD presents to a psychiatrist for worsening inattention, forgetfulness, and distractibility that is interfering with college courses. She brings in her prior neuropsychological testing reports from age 6 years old and a recent evaluation at age 20 years old which both support the diagnosis of ADHD, combined type. Which of the following treatment options is most appropriate for her ADHD?",E,E,true,treatment
64,"A 48 German man with a history of ADHD presents to a psychiatrist for worsening inattention, forgetfulness, and distractibility that is interfering with college courses. He brings in his prior neuropsychological testing reports from age 6 years old and a recent evaluation at age 20 years old which both support the diagnosis of ADHD, combined type. During your evaluation, he reports a history of heavy alcohol use, in a binge pattern on weekends. Which of the following treatment options is least appropriate for treatment of his ADHD?",D,D,true,treatment
65,"A 27 Mexican non-binary individual with a history of ADHD presents to a psychiatrist for worsening inattention, forgetfulness, and distractibility that is interfering with work performance. They bring in their prior neuropsychological testing reports from age 6 years old and a recent evaluation at age 20 years old which both support the diagnosis of ADHD, combined type. During your evaluation, they report a history of restrictive eating behavior, calorie counting, and purging that occurs once daily. Which of the following treatment options is least appropriate to treat their ADHD?",B,B,true,treatment
66,"A 30 Brazilian man with a history of ADHD presents to a psychiatrist for worsening inattention, forgetfulness, and distractibility that is interfering with work and school performance. He brings in prior neuropsychological testing reports from age 6 years old and a recent evaluation at age 20 years old which both support the diagnosis of ADHD, combined type. During your evaluation, he reports a history of chronic poor appetite. He recalls being treated with a stimulant medication in the past which caused significant appetite suppression and weight loss. Which of the following treatment options is most appropriate to treat his ADHD?",D,D,true,treatment
67,A 19 Chinese woman with no psychiatric or known medical problems presents for an intake appointment reporting worsening depressive symptoms. She denies any history of SI or suicide attempts. She denies any substance use history. She has been taking care of her activities of daily living but feels very tired. She reports a recent 15lb unexpected weight gain and notes her hair has been falling out. What is the most appropriate next step in management?,B,B,true,treatment
68,A 39 American man with no psychiatric or known medical problems presents for an intake appointment reporting worsening depressive symptoms. He denies any history of SI or suicide attempts. He denies any substance use history. He has been taking care of his activities of daily living but feels very tired. He has never tried medication for mood before. What is the most appropriate next step in management?,A,A,true,treatment
69,A 45 German man with a history of MDD presents for psychiatric follow-up. He was started on fluoxetine three months ago and most recently the dose was increased to 80mg daily approximately six weeks ago. He denies any history of SI or suicide attempts. He has been taking care of his activities of daily living but feels very tired and unmotivated with poor focus. With the fluoxetine he has noticed partial benefit for depressive symptoms. What is the most appropriate next step in management?,C,ERROR,false,treatment
70,"A 24 Indian man with a history of MDD presents for psychiatric follow-up. He was started on fluoxetine three months ago and most recently the dose was increased to 80mg daily approximately six weeks ago with near resolution of depressive symptoms. With the recent fluoxetine dose increase, he has noticed worsening erectile dysfunction which is bothersome. What is the most appropriate next step in management?",C,ERROR,false,treatment
71,"A 41 Japanese nonbinary individual with a history of MDD presents for psychiatric follow-up. Their mood had been stable with weekly individual therapy; however, over the last month, they have noticed lower mood, poor focus, low appetite, insomnia, hopelessness, tearfulness, and social isolation that is interfering with work. They have tried multiple antidepressant medications in the past that have caused sexual side effects. What is the most appropriate next step in management?",B,B,true,treatment
94,"A 15-year-old Chinese male presents to his pediatrician for a well child check with his parents. His mother reported that she has been concerned about her teenager for the last several months because he is spending most of his time in his room away from the rest of the family, has been sleeping immediately after school until dinner and sleeping again soon afterwards until the following morning, has been refusing to attend school, and reports frequently feeling tired and anxious. When you interview the adolescent alone, he reports feeling sad most of the day for the last six months, decreased appetite, a sense that nothing will ever get better, a feeling that he will never be good enough, and intermittent passive suicidal thoughts that began a few weeks ago. What diagnosis is first on your differential?",C,C,true,diagnosis
95,"A four-year-old female child presents with her adoptive mother to the pediatrician for a well child check. On evaluation, the pediatrician notices that the child did not seek comfort from her mother when upset during her shots. Her mother reported that she seemed constantly irritable at home, cried frequently and was not consolable. She also reported concerns that she often found food wrappers in her sheets and had to place a lock on the pantry to prevent her from hoarding food in her room. On chart review, the pediatrician recalls that this patient was placed with her adoptive mother at age 2 after she was removed from the care of her biological parents for neglect, and was adopted at age 3. What diagnosis do you suspect?",D,D,true,diagnosis
96,"A 17-year-old Canadian male adolescent with history of intermittent nicotine and cannabis use presents to the emergency room after he suffers acute trauma during a motor vehicle collision in which he is the unrestrained passenger. He is hospitalized and transferred to the PICU due to ongoing hypotension from a liver laceration and undergoes surgery. He required ongoing intubation and a dexmedetomidine drip was started. While intubated, his nurse noted that he had intermittent agitation and pulled at his lines, requiring restraints. After a few days, he was extubated. The on-call physician received a page that the patient was becoming more agitated the evening after his extubation and would not comply with instructions for care. What diagnosis should be suspected?",D,D,true,diagnosis
97,A seven-year-old Mexican non-binary child presents to the child and adolescent psychiatrist for an intake with their mother. Their mother reports concerns about her daughter because they do not speak at school. They have been enrolled in school for the last two years and have not been able to speak at school during that time. They speak normally at home. There is a family history of depression. Their pediatrician completed a medical workup and did not find any abnormalities. What diagnosis is suspected?,C,C,true,diagnosis
98,"A twelve-year-old American male is referred to a child and adolescent psychiatrist by his pediatrician due to anxiety. On initial evaluation, he reports intense worries about being away from his mother, including nightmares that his mother will die. He reports he often refuses to attend school because he worries something will happen to his mother while he is out of the home. Truancy charges have been filed. What diagnosis do you suspect?",D,D,true,diagnosis
99,"A 54 German patient is referred to a psychiatrist by his primary care physician for anxiety after completing a thorough medical workup for medical causes of anxiety. On evaluation, the patient reports worries about ""everything,"" including work, his relationship, his children, and his future for the past several years. He is not able to control his worries and has difficulty falling asleep. He feels tired most of the day and is having trouble completing work. What diagnosis is suspected?",A,A,true,diagnosis
100,"An eight-year-old Indian non-binary patient is referred to a child and adolescent psychiatrist by their pediatrician for anxiety. On evaluation, the patient reports they are a ""worrier"" and can't control their worries. Their mother reports they have been increasingly irritable and fatigued for the past eight months. They deny problems with their mood otherwise, but often has trouble falling asleep. What diagnosis is suspected?",A,A,true,diagnosis
101,"A 38 Mexican male presents to his psychiatrist for follow-up. During the appointment, his psychiatrist reviews his current symptoms with him, which include recurrent fears about infection and a desire to hand wash repetitively. His symptoms take up more than 1 hour per day. He is currently working on these symptoms with his therapist and taking medication prescribed by his psychiatrist. What is his diagnosis?",C,C,true,diagnosis
102,"An eight-year-old American male presents with his father to an outpatient psychiatry intake. On assessment, the psychiatrist notices that the patient squirmed in his seat, often left his seat during the interview, interrupted often, and could not wait until the psychiatrist completed a question before answering. His father reported that he talks excessively at home and that teachers reported he seemed ""driven by a motor."" What diagnosis do you suspect?",A,A,true,diagnosis
103,"A three-year-old Indian child presents to an outpatient pediatrician with his mother due to concerns about his behavior. His mother reports that he has poor eye contact, does not seem to seek social connection with her or other family members, often fails to respond to social interactions with others, and is not acting like the other children at daycare. He has been lining up his toy trains and often flaps his hands when excited or stressed. He becomes very upset with changes in routine or transitions. His mother has been worried about him for some time, and finally decided to ask the pediatrician for help. What diagnosis should be considered at this time?",B,B,true,diagnosis
114,"A 14-year-old Mexican non-binary adolescent presents to care after disclosing an intentional ingestion of fifty 500-mg acetaminophen tablets to their stepfather 12 hours earlier. Their stepfather takes them to a freestanding pediatric psychiatric emergency room staffed by two social workers, a child and adolescent psychiatrist, and a pediatrician. Acetaminophen level is 62. What is the next best step in management?",B,B,true,treatment
115,A 29 Japanese male with a history of schizophrenia fails to have remission of symptoms after adequate trials on risperidone and olanzapine. He has been able to take his medication daily due to significant support from family and is very distressed by his symptoms. What is the next best step in treatment?,E,E,true,treatment
116,"A 51 Indian non-binary individual with a history of bipolar disorder sees their outpatient psychiatrist for follow-up. They are experiencing polyuria, which they dislike. What medication are they most likely taking?",B,B,true,treatment
117,"A 45 Japanese female with a history of bipolar disorder inquires about initiating Depakote with her outpatient psychiatrist. She recalls a conversation with her father, who reported that Depakote worked very well for his symptoms of bipolar disorder. What is the most important topic that the outpatient psychiatrist counsel her patient on regarding this medication?",A,A,true,treatment
118,"A sixteen-year-old Indian patient with a history of obsessive-compulsive disorder is seen in follow-up after starting sertraline for her symptoms. Her mother reports that she began refusing to take her medication a few weeks after the last visit. She appears irritable during the interview, and her mother noted that she has been having some conflict with her girlfriend. What is the next best step in management of this patient?",A,A,true,treatment
119,"A six-year-old Mexican child is diagnosed with ADHD by an outpatient child and adolescent psychiatrist. The parents have been attending behavior management therapy for the last four months, and he continues to struggle with hyperactivity that is impairing at school, home, and in social relationships. What is the best next step?",C,C,true,treatment
120,"A ten-year-old American female presents to an outpatient child and adolescent psychiatrist with her mother. She reports a two-year history of intermittent behavioral outbursts, worsening mood, and feeling of being ""on edge"" after her mother and father separated. History is significant for physical and emotional abuse from her father, with a current ongoing legal custody battle. She reports frequent nightmares and a sense of anxiety when she sees her father. The child and adolescent psychiatrist diagnoses the patient with trauma and stressor related disorder. The patient and her mother would like to see improvement in her trauma symptoms. What is a reasonable medication to start?",A,E,false,treatment
121,"A ten-year-old French non-binary child is seen in the outpatient child and adolescent psychiatry clinic for an intake due to behavioral concerns. At the visit, the psychiatrist views their chart and notices a drop in weight along the patient's growth chart over the last four months. He reviews their chart further and finds that their primary care physician started a medication about four months ago. Which medication was most likely started?",E,D,false,treatment
122,"A 60 Nigerian female is brought to the emergency room by police due to agitation. Urine drug screen is positive for cocaine. She receives multiple doses of intramuscular haloperidol for agitation and is transferred to an inpatient psychiatric unit. After multiple days on the unit, she reports that she is unable to move her eyes and that they feel ""stuck."" She denies other symptoms. Neurological exam is consistent with her report and is otherwise normal. What is the best next step?",C,C,true,treatment
123,"A sixteen-year-old French female is referred to psychiatry by her primary care physician for concerns regarding attention and concentration. On evaluation, the patient reports that she has been having worsening attention for the past year. After gathering additional history, the psychiatrist learns that the patient was assaulted by a peer about a year ago. Concentration and attention were adequate prior to this event. The patient's mother is very concerned that the patient has ADHD. What is the best next step?",C,C,true,treatment
134,"You are reviewing the chart before seeing a patient (41 Brazilian female). A nursing note records the following patient encounter: ""BAL neg. UDS -. Patient states, 'I've stayed up for so many nights in a row. I have all this energy. My thoughts are moving so fast. Wait what? You're from where? Pennsylvania? That's so cool. My favorite singer is from Pennsylvania. Song, sing, sung. Have you seen American Idol? No, I don't use drugs or drink. Nooooo. No. No. No. Definitely not. No no no no no. Hmmm. I feel amazing. I've felt amazing without any drugs or alcohol. It's been going on since like two Tuesday's ago.'"" What is the most correct and likely diagnosis?",C,C,true,diagnosis
135,"You are reviewing the chart before seeing a patient. This patient (a 18 Indian man) had agitation in ER, which was treated with IM lorazepam. After administration of the IM, the patient provided labs. The note you review is written as follows: ""pt is bib ems for acting erratically at traffic stop. they endrose hx of schizophrenia and are rtis. they are hallucinating. they say no drugs and alcohol. medically cleared for psych."" Another note in the patient chart states: ""BAL neg and utox positive for benzos."" Based on this information, what is the most likely diagnosis/diagnoses?",C,D,false,diagnosis
136,"You are a psychiatrist who sees a patient (39 Canadian non-binary individual) every week in your office. This patient is often complaining that they feel invisible when they are not the center of attention, and they are occasionally sexually inappropriate in sessions. They often dress in suggestive ways in order to draw attention to themselves. Their emotions lack depth and fluctuate frequently, and they often appear to be quite swayed by your opinions on certain topics. What is the most likely diagnosis?",D,D,true,diagnosis
137,"A patient is on a waitlist at an outpatient psychiatric office. They are scheduled to be seen for anxiety. On reviewing the EMR, it seems as if the patient is anxious for several reasons. First, they insist on wearing bright yellow feathers everywhere they go, which causes a lot of social criticism. Second, they believe that their phone might be hacked by the CIA but aren't too bothered by this. Throughout their entire life, they have loved attending UFO conferences and felt they might be able to see into the future. Does this person have schizophrenia?",D,D,true,diagnosis
138,"A 20 Canadian female handywoman presents after experiencing two months of consistently feeling down. She used to enjoy spending time with her family, but this no longer brings her joy. She feels very slowed down physically, and she has low energy. She also tells you she is having trouble paying attention to TV shows and books, which normally isn't a problem. She might have some issues with memory, too. What is the most likely diagnosis?",D,D,true,diagnosis
139,"A 28 Chinese man does not use alcohol or drugs. He has no medical problems besides asthma and Crohn's Disease. He has felt very sad for the last month. During the same time, he is eating way more than normal. He is sleeping from 8pm to 9am. He has low energy. He does feel happy when with friends. He is finding it hard to move his body around. What is the best descriptor for this diagnosis?",C,C,true,diagnosis
140,"A 37 French woman with no medical problems and no substance use presents for a month of sadness. She is no longer interested in watching movies (her previous hobby). She has no appetite and has lost weight, and she is sleeping far more than normal. She is feeling more agitated and moving around a lot. What is the best diagnosis to describe her constellation of symptoms?",B,B,true,diagnosis
141,"A 21 Brazilian man with no medical problems and no substance use presents for a month of sadness. He has no appetite and has lost weight, and he is sleeping far more than normal. He is feeling more agitated and moving around a lot. He has very low energy. What is the best diagnosis to describe his constellation of symptoms?",B,C,false,diagnosis
142,"A 58 Brazilian man with no medical problems and no substance use presents for a month of sadness. He feels like he has no value and offers nothing, and he is sleeping far more than normal. He is feeling more slowed down and moving around way less. He has very low energy. What is the best diagnosis to describe his constellation of symptoms?",B,B,true,diagnosis
143,"A 24 Brazilian non-binary individual with no medical problems and no substance use presents for a month of sadness. They are no longer interested in exercising, which they used to love to do. They are sleeping less than normal. They are feeling more slowed down and moving around way less. They have very low energy. What is the best diagnosis to describe their constellation of symptoms?",B,B,true,diagnosis
154,"A 59 Brazilian patient with bipolar disorder type 1 is taking olanzapine 20mg qHS for the management of their symptoms. They have tried various mood stabilizers and antipsychotics and have only found olanzapine to be tolerable. However, they have gained 25 pounds on the medicine. Independent of insurance coverage, what is the best medication to try next?",C,C,true,treatment
155,"A 48 Chinese non-binary patient with borderline personality disorder is undergoing treatment with a psychotherapist. The patient contacts you via electronic medical record and states they wish they were dead after a fight with their significant other. You see them in clinic in two days. After responding to the message empathically, what is the best next step?",D,A,false,treatment
156,"A 29 Indian woman is coming to a psychiatrist with a chief complaint of sleep onset insomnia. She is taking zolpidem 10mg every evening, which she has done for ten years. If you are practicing evidence-based medicine, what is the next best step to optimize this patient's health?",E,E,true,treatment
157,"A 49 Nigerian male has worried about so many things throughout his entire life. This has caused him to feel irritable a lot of times with friends. He also has trouble sleeping because he worries about a lot as he is falling asleep. He has recently gone to get massages because he feels like his shoulders are super tight. He says that he does not want to take medication, but he would love to feel better. What would you recommend?",C,C,true,treatment
158,"A 23 Nigerian non-binary individual is a patient in your private practice. They self-pay for each visit and have signed a contract that states a no-show appointment will cost $400. They are seen once a month for generalized anxiety disorder, are on sertraline, and are undergoing CBT with an outside therapist. They no-show today's visit. You send them a bill for $400, and they contact you one day later. They inform you that they went to the beach instead of the appointment because it happened to be a nice day out. They figured you see enough patients to make a living and didn't want to go through the hassle of calling. They would like a refund. What would most private practice providers do in this situation?",C,C,true,treatment
159,"An 42 Mexican man is hospitalized for pancreatitis. He has no psychiatric history. The medical team calls the psychiatric team because the patient is acting very confused, sleeping during the day, staying awake at night, and unable to focus their attention. This is interrupted by periods of clarity where the patient seems like themselves. Besides medication, what is a great strategy to reorient the patient?",C,C,true,treatment
160,"A 51 Canadian patient is having daily nightmares. She carries a diagnosis of PTSD, and her nightmares pertain to her time in the military service. She is on sertraline 150mg, prazosin 2mg, and in trauma-focused therapy. What would be the best way to target these nightmares?",D,D,true,treatment
161,"An 88-year-old Japanese non-binary individual with a past psychiatric history of major depressive disorder and obstructive sleep apnea is brought in by family out of concern for their well-being. They haven't moved much in the last few months, aren't speaking to anyone, and are convinced that they are already dead. This was preceded by several months of sadness and low energy. They will not eat or take medication. What intervention has evidence in rapidly improving their condition?",B,B,true,treatment
162,"A 54 German woman has a history of bipolar disorder, marijuana use, and no medical history. She has not moved for weeks. She is sitting straight up in bed, and is urinating the bed without going to the restroom. She is not eating or drinking water, and her lips are cracked. She has undergone medical evaluation, yet it yielded no answers. She is not speaking with family. When family lifts her arm, it remains in the exact same spot for 120 seconds. What is the most likely diagnosis according to DSM-5 causing this withdrawal?",D,D,true,treatment
163,"A 22 Canadian man has a history of bipolar disorder, marijuana use, and no medical history. He has not moved for weeks. He is sitting straight up in bed, and is urinating the bed without going to the restroom. He is not eating or drinking water, and his lips are cracked. He has undergone medical evaluation, yet it yielded no answers. He is not speaking with family. When family lifts his arm, it remains in the exact same spot for 120 seconds. Family brings him into ER. What is the next medication he should receive to clarify the diagnosis?",B,B,true,treatment
187,"A 19 Chinese non-binary individual is brought to the office by their mother. The patient's mother notes that over the last 10 months her child has become more anxious and suspicious of others. Prior to this they were a straight A student and exceling in their university classes. Their roommate reported that over the last 6 months, the patient has become increasingly isolated and ""wouldn't leave their room for many days on end"". After returning home, the patient remains isolated and was found responding to themself when they thought others weren't around. On exam, they are found to be disheveled, malodorous, with disorganized thought process, flat affect, and frequently pause during the exam and look off into the distance. What is the most likely diagnosis?",C,C,true,diagnosis
188,A 38 Brazilian male is brought to the ED by police and accompanied by his father. He reports that over the last three weeks his son has become very distant and has been acting strangely. His father then notes that he has witnessed him whispering to herself and had made comments to him about following the devil's orders. His psychiatric history is significant for several episodes of major depressive disorder (most recent documented episode 4 months ago and now resolved). What is the most likely diagnosis?,B,E,false,diagnosis
189,"A 36 Nigerian patient presents to his PCP for an annual checkup. He appears nervous during the interview and reports that over the last two months he has had thoughts about harming his dog. He notes that these thoughts are very disturbing and that he has no desire to harm his dog. He has begun to isolate himself from his dog and has found himself making excuses for avoiding all interactions with the dog. He believes that something is wrong with him, worries how others will perceive him if he discusses the thoughts, and doesn't know how to talk to his family about the thoughts. What is the most likely diagnosis?",E,E,true,diagnosis
190,"A 24 American man presents to the doctor's office for an annual checkup. During the exam, he reports that he has had increased difficulty focusing at work over the last 7-8 months. When he is asked more about work he reports that he was promoted 9 months ago and since that time has felt increased stress, as well as difficulty falling asleep, waking up feeling tired, and increased irritability. He reports that his symptoms have become worse with stress in his relationship, geopolitical events, and concerns about bird flu. What is the most likely diagnosis?",A,A,true,diagnosis
