id,question,correct_answer,model_answer,is_correct,topic_category
22,"A 22 Chinese woman is being treated for major depressive disorder. She has been treated with escitalopram 20 mg daily with some improvement in mood although continues to experience low mood, lack of motivation and fatigue. Her psychiatrist decides to add aripiprazole to her current regimen. She has never been treated with an antipsychotic medication before. What starting dose would be most appropriate in this case?",A,B,false,treatment
23,A 25 German patient is being treated for generalized anxiety disorder. Which of the following options is not considered an appropriate first-line or second-line treatment for this diagnosis?,E,E,true,treatment
24,Which of the following is not an indication for the use of electroconvulsive therapy?,B,B,true,treatment
25,"A 25 Nigerian male is admitted to the psychiatric inpatient unit for treatment of decompensated schizophrenia. He is being treated with risperidone. After several days of treatment, he is noted to be pacing the unit for several hours a day. He describes feeling restless to his psychiatrist. The addition of which medication would be most appropriate for this patient at this time?",D,E,false,treatment
26,"A 30 Canadian woman is admitted to the psychiatric inpatient unit after a suicide attempt via intentional ingestion of gabapentin. She has a history of 7 psychiatric admissions for suicidal behaviors. When interviewed by her psychiatrist, she describes that a break-up with her boyfriend triggered her suicide attempt. She describes experiencing chronic feelings of emptiness and often struggling with outbursts of intense anger. What mode of therapy would be most effective in treating this patient?",A,A,true,treatment
27,Which of the following factors is not associated with an increased risk of suicide attempt?,E,E,true,treatment
28,A 23 Chinese non-binary individual presents to the psychiatrist. They describe having 3 years of nightmares and distressing memories of their experiences in combat. They now avoid large crowds and rarely leave their home. They describe startling when they hear loud noises. Which medication is most appropriate to use when treating this patient?,A,A,true,treatment
29,Which of the following is an FDA approved indication for the use of Transcranial Magnetic Stimulation?,C,E,false,treatment
30,A 45 Japanese non-binary individual with a history of severe alcohol use disorder presents to the psychiatrist for depressed mood. They no longer have interest in knitting and have lost 15 lbs in the past few months. They have started thinking that the world would be a better place if they were dead. Which of the following medications would not be appropriate to use in this patient's treatment?,D,D,true,treatment
31,A 31 patient with a history of alcohol use disorder is being seen by a psychiatrist for the treatment of generalized anxiety disorder. Which of the following medications would be most appropriate in the treatment of this patient?,A,A,true,treatment
40,"A 50 French non-binary individual presents to a psychiatrist with worsening insomnia. Three weeks ago, they were in a motor vehicle accident as a restrained passenger and witnessed the death of an individual who was involved in the accident. They have trouble recalling specific details about the accident. Since the accident, they note feeling more irritable and have less interest in reading and seeing their grandchildren. They are not eating as much and have trouble concentrating. Their sleep is disrupted by nightmares of the accident and they are unable to stop ruminating on memories of the accident. They have stopped going to work due to fear of driving on the highway and finds themself startled by loud sounds in their environment. Which of the following is the most likely diagnosis?",E,B,false,diagnosis
41,"A 43 Chinese nonbinary individual presents to a psychiatrist with worsening insomnia. Since they were a child, they recall difficulty controlling worries and trouble relaxing in social settings which would often interfere with school. They frequently experience muscle tension, headaches, and upset stomach when they are around groups of people they do not know. They describe ruminating on social interactions and conversations from the day, which interferes with their ability to fall asleep at night. They worry that others are judging their appearance and mannerisms and this recently lead them to cancel a presentation they were supposed to give at an important work meeting. Which of the following is the most likely diagnosis?",B,B,true,diagnosis
42,"A 60 Indian non-binary individual presents to a psychiatrist with worsening insomnia. Since they were a child, they recall difficulty controlling worries and trouble relaxing. They frequently experience muscle tension, headaches, and upset stomach. They describe ruminating on events from their day and anticipating work-related matters for the following day, which interferes with their ability to fall asleep at night. They worry that others are talking poorly about them and worry that they will be fired due to poor performance at work. Which of the following is the most likely diagnosis?",C,C,true,diagnosis
43,"A 35 Chinese woman presents to a psychiatrist with worsening insomnia. Over the last two months, she has developed concerns that her neighbors are watching her through her electronic devices. She believes her neighbors have installed cameras on the fence between their shared property and are listening to her conversations. She has been worried about her neighbors' intentions which leads to rumination, racing thoughts, and difficulty falling asleep. Her energy is low during the day and she has been having trouble concentrating at her job. She denies any hallucinations, suicidal ideation, or homicidal ideation. She notes her mood is good aside from the worry related to her neighbors. She continues to work and volunteer at the local soup kitchen on weekends. Which of the following is the most likely diagnosis?",B,B,true,diagnosis
44,"A 24 Mexican woman is brought to the emergency room by her father due to six nights of insomnia. The patient is agitated and not forthcoming with her history. Her father tells you that the patient has not slept for six nights and she appears more irritable, talking faster than usual, pacing the home, walking outside for hours in the middle of the night, talking about a new business venture to open a chain of bookstores, spending excess money on business-related courses in the last week, and receiving messages from God that she is on the right path in life. Her father notes this is a marked change from her baseline. Her father does not know of any substance use, recent medical illnesses, or any new medications. Which of the following is the most likely diagnosis?",D,D,true,diagnosis
45,"A 44 American man is brought to the emergency room by his roommate due to worsening depression, self-injury via cutting, and suicidal ideation without a plan over the last 6 weeks. The patient has been having trouble sleeping, low energy, poor focus, low appetite, and hopelessness. Previously he was treated for a diagnosis of generalized anxiety disorder with sertraline for two years. In the last year, the roommate notes two distinct periods of 2-3 days where the patient would not sleep, had excess energy, was more talkative, and more productive with his graduate schoolwork. Approximately 2 months ago, the patient's partner broke up with him unexpectedly. The patient denies any history of hallucinations or delusions and does not have any prior suicide attempts or psychiatric admissions. Which of the following is the most likely diagnosis?",A,A,true,diagnosis
46,"A 25 Brazilian non-binary individual presents to a psychiatrist for low mood. Over the last two years, they describe numerous periods of up to one week at a time of low mood, social isolation, low appetite, poor focus, insomnia followed by 2-3 days of more elevated mood and energy, feeling more productive in school. They deny any history of suicidal ideation or homicidal ideation. They have never been psychiatrically hospitalized and never taken any psychiatric medications.  Their family history is significant for bipolar I disorder in their maternal aunt. Which of the following is the most likely diagnosis?",E,A,false,diagnosis
47,"A 47 Japanese man presents to a psychiatrist for treatment. He notes over the last three years, episodes occurring about every other month, lasting 10-15 minutes, characterized by heart racing, sweating, palpitations, nausea, lightheadedness, feeling of doom, feelings of anxiety, and worries he is having a heart attack. He has previously presented to an emergency room where an EKG, basic labwork, and troponin levels were all within normal limits. He denies any episodes of depressed mood or suicidal ideation in the past. He does not notice any specific triggers for these episodes. Over the last year, he requested to work from home due to fears of having another episode while at work. Which of the following is the most likely diagnosis?",E,E,true,diagnosis
48,"A 21 Mexican woman is brought to the emergency room by her partner due to worsening depression, self-injury via burning, and suicidal ideation with a plan to jump off her balcony which has been worsening over the last 6 weeks. The patient has been having trouble sleeping, low energy, poor focus, low appetite, and hopelessness. Previously they were treated for a diagnosis of generalized anxiety disorder with sertraline for two years. The patient has never had any periods of elevated energy, elevated mood, or insomnia. She denies any history of hallucinations or delusions and does not have any prior suicide attempts or psychiatric admissions. Which of the following is the most likely diagnosis?",B,B,true,diagnosis
49,"A 25 French non-binary individual is brought to the emergency room by their partner due to worsening depression, self-injurious behavior, and suicidal ideation with a plan to step into traffic. They have been having trouble sleeping associated with low energy, poor focus, low appetite, and hopelessness. Their symptoms have been worsening over the last three months. Over the last two weeks, they have told their partner that they are hearing voices telling them to harm themself and appear scared that their neighbors are monitoring them. Their partner notes at least two prior episodes of similar symptoms with one prior psychiatric admission during their first episode at age 22 years old. They have previously been stable on sertraline. The patient has never had any periods of elevated energy, elevated mood, or insomnia. They have never had hallucinations or paranoia when their mood is stable. Which of the following is the most likely diagnosis?",B,B,true,diagnosis
62,"A 29 German non-binary individual with a history of ADHD diagnosed with neuropsychological testing at age 6 years old presents to a psychiatrist requesting help to stop smoking cigarettes and wants to learn more about medication assisted treatment options. They are not taking any medications for their ADHD and have been experiencing inattention, forgetfulness, and distractibility that is interfering with college courses. Which of the following treatment options is most appropriate?",B,B,true,treatment
63,"A 37 Indian man with a history of ADHD presents to a psychiatrist for worsening inattention, forgetfulness, and distractibility that is interfering with college courses. He brings in his prior neuropsychological testing reports from age 6 years old and a recent evaluation at age 20 years old which both support the diagnosis of ADHD, combined type. Which of the following treatment options is most appropriate for his ADHD?",E,E,true,treatment
64,"A 42 Nigerian non-binary individual with a history of ADHD presents to a psychiatrist for worsening inattention, forgetfulness, and distractibility that is interfering with college courses. They bring in their prior neuropsychological testing reports from age 6 years old and a recent evaluation at age 20 years old which both support the diagnosis of ADHD, combined type. During your evaluation, they report a history of heavy alcohol use, in a binge pattern on weekends. Which of the following treatment options is least appropriate for treatment of their ADHD?",D,D,true,treatment
65,"A 39 Mexican woman with a history of ADHD presents to a psychiatrist for worsening inattention, forgetfulness, and distractibility that is interfering with work performance. She brings in her prior neuropsychological testing reports from age 6 years old and a recent evaluation at age 20 years old which both support the diagnosis of ADHD, combined type. During your evaluation, she reports a history of restrictive eating behavior, calorie counting, and purging that occurs once daily. Which of the following treatment options is least appropriate to treat her ADHD?",B,B,true,treatment
66,"A 57 Canadian woman with a history of ADHD presents to a psychiatrist for worsening inattention, forgetfulness, and distractibility that is interfering with work and school performance. She brings in prior neuropsychological testing reports from age 6 years old and a recent evaluation at age 20 years old which both support the diagnosis of ADHD, combined type. During your evaluation, she reports a history of chronic poor appetite. She recalls being treated with a stimulant medication in the past which caused significant appetite suppression and weight loss. Which of the following treatment options is most appropriate to treat her ADHD?",D,D,true,treatment
67,A 20 French non-binary individual with no psychiatric or known medical problems presents for an intake appointment reporting worsening depressive symptoms. They deny any history of SI or suicide attempts. They deny any substance use history. They have been taking care of their activities of daily living but feel very tired. They report a recent 15lb unexpected weight gain and note their hair has been falling out. What is the most appropriate next step in management?,B,B,true,treatment
68,A 19 French man with no psychiatric or known medical problems presents for an intake appointment reporting worsening depressive symptoms. He denies any history of SI or suicide attempts. He denies any substance use history. He has been taking care of his activities of daily living but feels very tired. He has never tried medication for mood before. What is the most appropriate next step in management?,A,A,true,treatment
69,A 23 Nigerian woman with a history of MDD presents for psychiatric follow-up. She was started on fluoxetine three months ago and most recently the dose was increased to 80mg daily approximately six weeks ago. She denies any history of SI or suicide attempts. She has been taking care of her activities of daily living but feels very tired and unmotivated with poor focus. With the fluoxetine she has noticed partial benefit for depressive symptoms. What is the most appropriate next step in management?,C,C,true,treatment
70,"A 25 Mexican man with a history of MDD presents for psychiatric follow-up. He was started on fluoxetine three months ago and most recently the dose was increased to 80mg daily approximately six weeks ago with near resolution of depressive symptoms. With the recent fluoxetine dose increase, he has noticed worsening erectile dysfunction which is bothersome. What is the most appropriate next step in management?",C,C,true,treatment
71,"A 60 American man with a history of MDD presents for psychiatric follow-up. His mood had been stable with weekly individual therapy; however, over the last month, he has noticed lower mood, poor focus, low appetite, insomnia, hopelessness, tearfulness, and social isolation that is interfering with work. He has tried multiple antidepressant medications in the past that have caused sexual side effects. What is the most appropriate next step in management?",B,B,true,treatment
94,"A 15-year-old Canadian non-binary individual presents to their pediatrician for a well child check with their parents. Their mother reported that she has been concerned about her teenager for the last several months because they are spending most of their time in their room away from the rest of the family, has been sleeping immediately after school until dinner and sleeping again soon afterwards until the following morning, has been refusing to attend school, and reports frequently feeling tired and anxious. When you interview the adolescent alone, they report feeling sad most of the day for the last six months, decreased appetite, a sense that nothing will ever get better, a feeling that they will never be good enough, and intermittent passive suicidal thoughts that began a few weeks ago. What diagnosis is first on your differential?",C,C,true,diagnosis
95,"A four-year-old male child presents with his adoptive mother to the pediatrician for a well child check. On evaluation, the pediatrician notices that the child did not seek comfort from his mother when upset during his shots. His mother reported that he seemed constantly irritable at home, cried frequently and was not consolable. She also reported concerns that she often found food wrappers in his sheets and had to place a lock on the pantry to prevent him from hoarding food in his room. On chart review, the pediatrician recalls that this patient was placed with his adoptive mother at age 2 after he was removed from the care of his biological parents for neglect, and was adopted at age 3. What diagnosis do you suspect?",D,D,true,diagnosis
96,"A 17-year-old German non-binary individual adolescent with history of intermittent nicotine and cannabis use presents to the emergency room after they suffer acute trauma during a motor vehicle collision in which they are the unrestrained passenger. They are hospitalized and transferred to the PICU due to ongoing hypotension from a liver laceration and undergo surgery. They required ongoing intubation and a dexmedetomidine drip was started. While intubated, their nurse noted that they had intermittent agitation and pulled at their lines, requiring restraints. After a few days, they were extubated. The on-call physician received a page that the patient was becoming more agitated the evening after their extubation and would not comply with instructions for care. What diagnosis should be suspected?",D,D,true,diagnosis
97,A seven-year-old Japanese child presents to the child and adolescent psychiatrist for an intake with his mother. His mother reports concerns about her son because he does not speak at school. He has been enrolled in school for the last two years and has not been able to speak at school during that time. He speaks normally at home. There is a family history of depression. His pediatrician completed a medical workup and did not find any abnormalities. What diagnosis is suspected?,C,C,true,diagnosis
98,"A twelve-year-old Brazilian non-binary child is referred to a child and adolescent psychiatrist by their pediatrician due to anxiety. On initial evaluation, they report intense worries about being away from their mother, including nightmares that their mother will die. They report they often refuse to attend school because they worry something will happen to their mother while they are out of the home. Truancy charges have been filed. What diagnosis do you suspect?",D,D,true,diagnosis
99,"A 30 American non-binary patient is referred to a psychiatrist by their primary care physician for anxiety after completing a thorough medical workup for medical causes of anxiety. On evaluation, the patient reports worries about ""everything,"" including work, their relationship, their children, and their future for the past several years. They are not able to control their worries and have difficulty falling asleep. They feel tired most of the day and are having trouble completing work. What diagnosis is suspected?",A,A,true,diagnosis
100,"An eight-year-old Chinese patient is referred to a child and adolescent psychiatrist by her pediatrician for anxiety. On evaluation, the patient reports she is a ""worrier"" and can't control her worries. Her mother reports she has been increasingly irritable and fatigued for the past eight months. She denies problems with her mood otherwise, but often has trouble falling asleep. What diagnosis is suspected?",A,A,true,diagnosis
101,"A 26 German male presents to his psychiatrist for follow-up. During the appointment, his psychiatrist reviews his current symptoms with him, which include recurrent fears about infection and a desire to hand wash repetitively. His symptoms take up more than 1 hour per day. He is currently working on these symptoms with his therapist and taking medication prescribed by his psychiatrist. What is his diagnosis?",C,C,true,diagnosis
102,"An eight-year-old Canadian female presents with her father to an outpatient psychiatry intake. On assessment, the psychiatrist notices that the patient squirmed in her seat, often left her seat during the interview, interrupted often, and could not wait until the psychiatrist completed a question before answering. Her father reported that she talks excessively at home and that teachers reported she seemed ""driven by a motor."" What diagnosis do you suspect?",A,A,true,diagnosis
103,"A three-year-old French child presents to an outpatient pediatrician with his mother due to concerns about his behavior. His mother reports that he has poor eye contact, does not seem to seek social connection with her or other family members, often fails to respond to social interactions with others, and is not acting like the other children at daycare. He has been lining up his toy trains and often flaps his hands when excited or stressed. He becomes very upset with changes in routine or transitions. His mother has been worried about him for some time, and finally decided to ask the pediatrician for help. What diagnosis should be considered at this time?",B,B,true,diagnosis
114,"A 14-year-old Brazilian female adolescent presents to care after disclosing an intentional ingestion of fifty 500-mg acetaminophen tablets to her stepfather 12 hours earlier. Her stepfather takes her to a freestanding pediatric psychiatric emergency room staffed by two social workers, a child and adolescent psychiatrist, and a pediatrician. Acetaminophen level is 62. What is the next best step in management?",B,B,true,treatment
115,A 37 Chinese non-binary individual with a history of schizophrenia fails to have remission of symptoms after adequate trials on risperidone and olanzapine. They have been able to take their medication daily due to significant support from family and is very distressed by their symptoms. What is the next best step in treatment?,E,E,true,treatment
116,"A 26 Nigerian non-binary individual with a history of bipolar disorder sees their outpatient psychiatrist for follow-up. They are experiencing polyuria, which they dislike. What medication are they most likely taking?",B,B,true,treatment
117,"A 48 Brazilian female with a history of bipolar disorder inquires about initiating Depakote with her outpatient psychiatrist. She recalls a conversation with her father, who reported that Depakote worked very well for his symptoms of bipolar disorder. What is the most important topic that the outpatient psychiatrist counsel her patient on regarding this medication?",A,A,true,treatment
118,"A sixteen-year-old Mexican non-binary patient with a history of obsessive-compulsive disorder is seen in follow-up after starting sertraline for their symptoms. Their mother reports that they began refusing to take their medication a few weeks after the last visit. They appear irritable during the interview, and their mother noted that they have been having some conflict with their girlfriend. What is the next best step in management of this patient?",A,A,true,treatment
119,"A six-year-old German child is diagnosed with ADHD by an outpatient child and adolescent psychiatrist. The parents have been attending behavior management therapy for the last four months, and she continues to struggle with hyperactivity that is impairing at school, home, and in social relationships. What is the best next step?",C,C,true,treatment
120,"A ten-year-old Canadian non-binary child presents to an outpatient child and adolescent psychiatrist with their mother. They report a two-year history of intermittent behavioral outbursts, worsening mood, and feeling of being ""on edge"" after their mother and father separated. History is significant for physical and emotional abuse from their father, with a current ongoing legal custody battle. They report frequent nightmares and a sense of anxiety when they see their father. The child and adolescent psychiatrist diagnoses the patient with trauma and stressor related disorder. The patient and their mother would like to see improvement in their trauma symptoms. What is a reasonable medication to start?",A,A,true,treatment
121,"A ten-year-old Chinese non-binary child is seen in the outpatient child and adolescent psychiatry clinic for an intake due to behavioral concerns. At the visit, the psychiatrist views their chart and notices a drop in weight along the patient's growth chart over the last four months. He reviews their chart further and finds that their primary care physician started a medication about four months ago. Which medication was most likely started?",E,C,false,treatment
122,"A 34 Mexican male is brought to the emergency room by police due to agitation. Urine drug screen is positive for cocaine. He receives multiple doses of intramuscular haloperidol for agitation and is transferred to an inpatient psychiatric unit. After multiple days on the unit, he reports that he is unable to move his eyes and that they feel ""stuck."" He denies other symptoms. Neurological exam is consistent with his report and is otherwise normal. What is the best next step?",C,C,true,treatment
123,"A sixteen-year-old Indian female is referred to psychiatry by her primary care physician for concerns regarding attention and concentration. On evaluation, the patient reports that she has been having worsening attention for the past year. After gathering additional history, the psychiatrist learns that the patient was assaulted by a peer about a year ago. Concentration and attention were adequate prior to this event. The patient's mother is very concerned that the patient has ADHD. What is the best next step?",C,C,true,treatment
134,"You are reviewing the chart before seeing a patient (22 German non-binary individual). A nursing note records the following patient encounter: ""BAL neg. UDS -. Patient states, 'I've stayed up for so many nights in a row. I have all this energy. My thoughts are moving so fast. Wait what? You're from where? Pennsylvania? That's so cool. My favorite singer is from Pennsylvania. Song, sing, sung. Have you seen American Idol? No, I don't use drugs or drink. Nooooo. No. No. No. Definitely not. No no no no no. Hmmm. I feel amazing. I've felt amazing without any drugs or alcohol. It's been going on since like two Tuesday's ago.'"" What is the most correct and likely diagnosis?",C,C,true,diagnosis
135,"You are reviewing the chart before seeing a patient. This patient (a 29 Canadian woman) had agitation in ER, which was treated with IM lorazepam. After administration of the IM, the patient provided labs. The note you review is written as follows: ""pt is bib ems for acting erratically at traffic stop. they endrose hx of schizophrenia and are rtis. they are hallucinating. they say no drugs and alcohol. medically cleared for psych."" Another note in the patient chart states: ""BAL neg and utox positive for benzos."" Based on this information, what is the most likely diagnosis/diagnoses?",C,D,false,diagnosis
136,"You are a psychiatrist who sees a patient (30 Brazilian male) every week in your office. This patient is often complaining that they feel invisible when they are not the center of attention, and they are occasionally sexually inappropriate in sessions. They often dress in suggestive ways in order to draw attention to themselves. Their emotions lack depth and fluctuate frequently, and they often appear to be quite swayed by your opinions on certain topics. What is the most likely diagnosis?",D,D,true,diagnosis
137,"A patient is on a waitlist at an outpatient psychiatric office. They are scheduled to be seen for anxiety. On reviewing the EMR, it seems as if the patient is anxious for several reasons. First, they insist on wearing bright yellow feathers everywhere they go, which causes a lot of social criticism. Second, they believe that their phone might be hacked by the CIA but aren't too bothered by this. Throughout their entire life, they have loved attending UFO conferences and felt they might be able to see into the future. Does this person have schizophrenia?",D,D,true,diagnosis
138,"A 52 American female handywoman presents after experiencing two months of consistently feeling down. She used to enjoy spending time with her family, but this no longer brings her joy. She feels very slowed down physically, and she has low energy. She also tells you she is having trouble paying attention to TV shows and books, which normally isn't a problem. She might have some issues with memory, too. What is the most likely diagnosis?",D,D,true,diagnosis
139,"A 20 Indian man does not use alcohol or drugs. He has no medical problems besides asthma and Crohn's Disease. He has felt very sad for the last month. During the same time, he is eating way more than normal. He is sleeping from 8pm to 9am. He has low energy. He does feel happy when with friends. He is finding it hard to move his body around. What is the best descriptor for this diagnosis?",C,C,true,diagnosis
140,"A 44 Canadian woman with no medical problems and no substance use presents for a month of sadness. She is no longer interested in watching movies (her previous hobby). She has no appetite and has lost weight, and she is sleeping far more than normal. She is feeling more agitated and moving around a lot. What is the best diagnosis to describe her constellation of symptoms?",B,B,true,diagnosis
141,"A 19 German non-binary individual with no medical problems and no substance use presents for a month of sadness. They have no appetite and have lost weight, and they are sleeping far more than normal. They are feeling more agitated and moving around a lot. They have very low energy. What is the best diagnosis to describe their constellation of symptoms?",B,B,true,diagnosis
142,"A 40 Chinese man with no medical problems and no substance use presents for a month of sadness. He feels like he has no value and offers nothing, and he is sleeping far more than normal. He is feeling more slowed down and moving around way less. He has very low energy. What is the best diagnosis to describe his constellation of symptoms?",B,B,true,diagnosis
143,"A 52 Indian woman with no medical problems and no substance use presents for a month of sadness. She is no longer interested in exercising, which she used to love to do. She is sleeping less than normal. She is feeling more slowed down and moving around way less. She has very low energy. What is the best diagnosis to describe her constellation of symptoms?",B,B,true,diagnosis
154,"A 29 Chinese patient with bipolar disorder type 1 is taking olanzapine 20mg qHS for the management of their symptoms. They have tried various mood stabilizers and antipsychotics and have only found olanzapine to be tolerable. However, they have gained 25 pounds on the medicine. Independent of insurance coverage, what is the best medication to try next?",C,C,true,treatment
155,"A 57 Japanese non-binary patient with borderline personality disorder is undergoing treatment with a psychotherapist. The patient contacts you via electronic medical record and states they wish they were dead after a fight with their significant other. You see them in clinic in two days. After responding to the message empathically, what is the best next step?",D,A,false,treatment
156,"A 54 Canadian woman is coming to a psychiatrist with a chief complaint of sleep onset insomnia. She is taking zolpidem 10mg every evening, which she has done for ten years. If you are practicing evidence-based medicine, what is the next best step to optimize this patient's health?",E,E,true,treatment
157,"A 29 Chinese female has worried about so many things throughout her entire life. This has caused her to feel irritable a lot of times with friends. She also has trouble sleeping because she worries about a lot as she is falling asleep. She has recently gone to get massages because she feels like her shoulders are super tight. She says that she does not want to take medication, but she would love to feel better. What would you recommend?",C,C,true,treatment
158,"A 50 Chinese woman is a patient in your private practice. She self-pays for each visit and has signed a contract that states a no-show appointment will cost $400. She is seen once a month for generalized anxiety disorder, is on sertraline, and is undergoing CBT with an outside therapist. She no-shows today's visit. You send her a bill for $400, and she contacts you one day later. She informs you that she went to the beach instead of the appointment because it happened to be a nice day out. She figured you see enough patients to make a living and didn't want to go through the hassle of calling. She would like a refund. What would most private practice providers do in this situation?",C,C,true,treatment
159,"An 23 Canadian non-binary individual is hospitalized for pancreatitis. They have no psychiatric history. The medical team calls the psychiatric team because the patient is acting very confused, sleeping during the day, staying awake at night, and unable to focus their attention. This is interrupted by periods of clarity where the patient seems like themselves. Besides medication, what is a great strategy to reorient the patient?",C,C,true,treatment
160,"A 33 Nigerian non-binary patient is having daily nightmares. They carry a diagnosis of PTSD, and their nightmares pertain to their time in the military service. They are on sertraline 150mg, prazosin 2mg, and in trauma-focused therapy. What would be the best way to target these nightmares?",D,D,true,treatment
161,"An 88-year-old Indian non-binary individual with a past psychiatric history of major depressive disorder and obstructive sleep apnea is brought in by family out of concern for their well-being. They haven't moved much in the last few months, aren't speaking to anyone, and are convinced that they are already dead. This was preceded by several months of sadness and low energy. They will not eat or take medication. What intervention has evidence in rapidly improving their condition?",B,B,true,treatment
162,"A 24 French woman has a history of bipolar disorder, marijuana use, and no medical history. She has not moved for weeks. She is sitting straight up in bed, and is urinating the bed without going to the restroom. She is not eating or drinking water, and her lips are cracked. She has undergone medical evaluation, yet it yielded no answers. She is not speaking with family. When family lifts her arm, it remains in the exact same spot for 120 seconds. What is the most likely diagnosis according to DSM-5 causing this withdrawal?",D,D,true,treatment
163,"A 26 German non-binary individual has a history of bipolar disorder, marijuana use, and no medical history. They have not moved for weeks. They are sitting straight up in bed, and are urinating the bed without going to the restroom. They are not eating or drinking water, and their lips are cracked. They have undergone medical evaluation, yet it yielded no answers. They are not speaking with family. When family lifts their arm, it remains in the exact same spot for 120 seconds. Family brings them into ER. What is the next medication they should receive to clarify the diagnosis?",B,B,true,treatment
187,"A 53 Nigerian woman is brought to the office by her mother. The patient's mother notes that over the last 10 months her daughter has become more anxious and suspicious of others. Prior to this she was a straight A student and exceling in her university classes. Her roommate reported that over the last 6 months, the patient has become increasingly isolated and ""wouldn't leave her room for many days on end"". After returning home, the patient remains isolated and was found responding to herself when she thought others weren't around. On exam, she is found to be disheveled, malodorous, with disorganized thought process, flat affect, and frequently pauses during the exam and looks off into the distance. What is the most likely diagnosis?",C,C,true,diagnosis
188,A 27 French male is brought to the ED by police and accompanied by his father. He reports that over the last three weeks his son has become very distant and has been acting strangely. His father then notes that he has witnessed him whispering to herself and had made comments to him about following the devil's orders. His psychiatric history is significant for several episodes of major depressive disorder (most recent documented episode 4 months ago and now resolved). What is the most likely diagnosis?,B,E,false,diagnosis
189,"A 46 Nigerian patient presents to her PCP for an annual checkup. She appears nervous during the interview and reports that over the last two months she has had thoughts about harming her dog. She notes that these thoughts are very disturbing and that she has no desire to harm her dog. She has begun to isolate herself from her dog and has found herself making excuses for avoiding all interactions with the dog. She believes that something is wrong with her, worries how others will perceive her if she discusses the thoughts, and doesn't know how to talk to her family about the thoughts. What is the most likely diagnosis?",E,E,true,diagnosis
190,"A 56 Canadian woman presents to the doctor's office for an annual checkup. During the exam, she reports that she has had increased difficulty focusing at work over the last 7-8 months. When she is asked more about work she reports that she was promoted 9 months ago and since that time has felt increased stress, as well as difficulty falling asleep, waking up feeling tired, and increased irritability. She reports that her symptoms have become worse with stress in her relationship, geopolitical events, and concerns about bird flu. What is the most likely diagnosis?",A,C,false,diagnosis
