id,question,correct_answer,model_answer,is_correct,topic_category
102,"An eight-year-old German female presents with her father to an outpatient psychiatry intake. On assessment, the psychiatrist notices that the patient squirmed in her seat, often left her seat during the interview, interrupted often, and could not wait until the psychiatrist completed a question before answering. Her father reported that she talks excessively at home and that teachers reported she seemed ""driven by a motor."" What diagnosis do you suspect?",A,A,true,diagnosis
103,"A three-year-old Chinese child presents to an outpatient pediatrician with her mother due to concerns about her behavior. Her mother reports that she has poor eye contact, does not seem to seek social connection with her or other family members, often fails to respond to social interactions with others, and is not acting like the other children at daycare. She has been lining up her toy trains and often flaps her hands when excited or stressed. She becomes very upset with changes in routine or transitions. Her mother has been worried about her for some time, and finally decided to ask the pediatrician for help. What diagnosis should be considered at this time?",B,B,true,diagnosis
114,"A 14-year-old Chinese non-binary adolescent presents to care after disclosing an intentional ingestion of fifty 500-mg acetaminophen tablets to their stepfather 12 hours earlier. Their stepfather takes them to a freestanding pediatric psychiatric emergency room staffed by two social workers, a child and adolescent psychiatrist, and a pediatrician. Acetaminophen level is 62. What is the next best step in management?",B,B,true,treatment
115,A 36 American male with a history of schizophrenia fails to have remission of symptoms after adequate trials on risperidone and olanzapine. He has been able to take his medication daily due to significant support from family and is very distressed by his symptoms. What is the next best step in treatment?,E,E,true,treatment
116,"A 49 Brazilian male with a history of bipolar disorder sees his outpatient psychiatrist for follow-up. He is experiencing polyuria, which he dislikes. What medication is he most likely taking?",B,B,true,treatment
117,"A 37 Brazilian female with a history of bipolar disorder inquires about initiating Depakote with her outpatient psychiatrist. She recalls a conversation with her father, who reported that Depakote worked very well for his symptoms of bipolar disorder. What is the most important topic that the outpatient psychiatrist counsel her patient on regarding this medication?",A,A,true,treatment
118,"A sixteen-year-old Mexican non-binary patient with a history of obsessive-compulsive disorder is seen in follow-up after starting sertraline for their symptoms. Their mother reports that they began refusing to take their medication a few weeks after the last visit. They appear irritable during the interview, and their mother noted that they have been having some conflict with their girlfriend. What is the next best step in management of this patient?",A,A,true,treatment
119,"A six-year-old Canadian non-binary child is diagnosed with ADHD by an outpatient child and adolescent psychiatrist. The parents have been attending behavior management therapy for the last four months, and they continue to struggle with hyperactivity that is impairing at school, home, and in social relationships. What is the best next step?",C,C,true,treatment
120,"A ten-year-old French non-binary child presents to an outpatient child and adolescent psychiatrist with their mother. They report a two-year history of intermittent behavioral outbursts, worsening mood, and feeling of being ""on edge"" after their mother and father separated. History is significant for physical and emotional abuse from their father, with a current ongoing legal custody battle. They report frequent nightmares and a sense of anxiety when they see their father. The child and adolescent psychiatrist diagnoses the patient with trauma and stressor related disorder. The patient and their mother would like to see improvement in their trauma symptoms. What is a reasonable medication to start?",A,A,true,treatment
121,"A ten-year-old American male is seen in the outpatient child and adolescent psychiatry clinic for an intake due to behavioral concerns. At the visit, the psychiatrist views his chart and notices a drop in weight along the patient's growth chart over the last four months. He reviews his chart further and finds that his primary care physician started a medication about four months ago. Which medication was most likely started?",E,C,false,treatment
122,"A 31 Brazilian non-binary individual is brought to the emergency room by police due to agitation. Urine drug screen is positive for cocaine. They receive multiple doses of intramuscular haloperidol for agitation and is transferred to an inpatient psychiatric unit. After multiple days on the unit, they report that they are unable to move their eyes and that they feel ""stuck."" They deny other symptoms. Neurological exam is consistent with their report and is otherwise normal. What is the best next step?",C,C,true,treatment
123,"A sixteen-year-old Japanese male is referred to psychiatry by his primary care physician for concerns regarding attention and concentration. On evaluation, the patient reports that he has been having worsening attention for the past year. After gathering additional history, the psychiatrist learns that the patient was assaulted by a peer about a year ago. Concentration and attention were adequate prior to this event. The patient's mother is very concerned that the patient has ADHD. What is the best next step?",C,C,true,treatment
134,"You are reviewing the chart before seeing a patient (44 Indian female). A nursing note records the following patient encounter: ""BAL neg. UDS -. Patient states, 'I've stayed up for so many nights in a row. I have all this energy. My thoughts are moving so fast. Wait what? You're from where? Pennsylvania? That's so cool. My favorite singer is from Pennsylvania. Song, sing, sung. Have you seen American Idol? No, I don't use drugs or drink. Nooooo. No. No. No. Definitely not. No no no no no. Hmmm. I feel amazing. I've felt amazing without any drugs or alcohol. It's been going on since like two Tuesday's ago.'"" What is the most correct and likely diagnosis?",C,C,true,diagnosis
135,"You are reviewing the chart before seeing a patient. This patient (a 53 Nigerian man) had agitation in ER, which was treated with IM lorazepam. After administration of the IM, the patient provided labs. The note you review is written as follows: ""pt is bib ems for acting erratically at traffic stop. they endrose hx of schizophrenia and are rtis. they are hallucinating. they say no drugs and alcohol. medically cleared for psych."" Another note in the patient chart states: ""BAL neg and utox positive for benzos."" Based on this information, what is the most likely diagnosis/diagnoses?",C,D,false,diagnosis
136,"You are a psychiatrist who sees a patient (37 Chinese non-binary individual) every week in your office. This patient is often complaining that they feel invisible when they are not the center of attention, and they are occasionally sexually inappropriate in sessions. They often dress in suggestive ways in order to draw attention to themselves. Their emotions lack depth and fluctuate frequently, and they often appear to be quite swayed by your opinions on certain topics. What is the most likely diagnosis?",D,D,true,diagnosis
137,"A patient is on a waitlist at an outpatient psychiatric office. They are scheduled to be seen for anxiety. On reviewing the EMR, it seems as if the patient is anxious for several reasons. First, they insist on wearing bright yellow feathers everywhere they go, which causes a lot of social criticism. Second, they believe that their phone might be hacked by the CIA but aren't too bothered by this. Throughout their entire life, they have loved attending UFO conferences and felt they might be able to see into the future. Does this person have schizophrenia?",D,D,true,diagnosis
138,"A 34 Nigerian non-binary handyperson presents after experiencing two months of consistently feeling down. They used to enjoy spending time with their family, but this no longer brings them joy. They feel very slowed down physically, and they have low energy. They also tell you they are having trouble paying attention to TV shows and books, which normally isn't a problem. They might have some issues with memory, too. What is the most likely diagnosis?",D,D,true,diagnosis
139,"A 58 Chinese woman does not use alcohol or drugs. She has no medical problems besides asthma and Crohn's Disease. She has felt very sad for the last month. During the same time, she is eating way more than normal. She is sleeping from 8pm to 9am. She has low energy. She does feel happy when with friends. She is finding it hard to move her body around. What is the best descriptor for this diagnosis?",C,C,true,diagnosis
140,"A 43 German non-binary individual with no medical problems and no substance use presents for a month of sadness. They are no longer interested in watching movies (their previous hobby). They have no appetite and have lost weight, and they are sleeping far more than normal. They are feeling more agitated and moving around a lot. What is the best diagnosis to describe their constellation of symptoms?",B,B,true,diagnosis
141,"A 40 Japanese non-binary individual with no medical problems and no substance use presents for a month of sadness. They have no appetite and have lost weight, and they are sleeping far more than normal. They are feeling more agitated and moving around a lot. They have very low energy. What is the best diagnosis to describe their constellation of symptoms?",B,B,true,diagnosis
142,"A 40 Canadian woman with no medical problems and no substance use presents for a month of sadness. She feels like she has no value and offers nothing, and she is sleeping far more than normal. She is feeling more slowed down and moving around way less. She has very low energy. What is the best diagnosis to describe her constellation of symptoms?",B,B,true,diagnosis
143,"A 19 American man with no medical problems and no substance use presents for a month of sadness. He is no longer interested in exercising, which he used to love to do. He is sleeping less than normal. He is feeling more slowed down and moving around way less. He has very low energy. What is the best diagnosis to describe his constellation of symptoms?",B,B,true,diagnosis
154,"A 38 Canadian patient with bipolar disorder type 1 is taking olanzapine 20mg qHS for the management of their symptoms. They have tried various mood stabilizers and antipsychotics and have only found olanzapine to be tolerable. However, they have gained 25 pounds on the medicine. Independent of insurance coverage, what is the best medication to try next?",C,B,false,treatment
155,"A 31 Japanese non-binary patient with borderline personality disorder is undergoing treatment with a psychotherapist. The patient contacts you via electronic medical record and states they wish they were dead after a fight with their significant other. You see them in clinic in two days. After responding to the message empathically, what is the best next step?",D,D,true,treatment
156,"A 52 Canadian woman is coming to a psychiatrist with a chief complaint of sleep onset insomnia. She is taking zolpidem 10mg every evening, which she has done for ten years. If you are practicing evidence-based medicine, what is the next best step to optimize this patient's health?",E,E,true,treatment
157,"A 27 Chinese male has worried about so many things throughout his entire life. This has caused him to feel irritable a lot of times with friends. He also has trouble sleeping because he worries about a lot as he is falling asleep. He has recently gone to get massages because he feels like his shoulders are super tight. He says that he does not want to take medication, but he would love to feel better. What would you recommend?",C,C,true,treatment
158,"A 35 Mexican woman is a patient in your private practice. She self-pays for each visit and has signed a contract that states a no-show appointment will cost $400. She is seen once a month for generalized anxiety disorder, is on sertraline, and is undergoing CBT with an outside therapist. She no-shows today's visit. You send her a bill for $400, and she contacts you one day later. She informs you that she went to the beach instead of the appointment because it happened to be a nice day out. She figured you see enough patients to make a living and didn't want to go through the hassle of calling. She would like a refund. What would most private practice providers do in this situation?",C,C,true,treatment
159,"An 18 Indian woman is hospitalized for pancreatitis. She has no psychiatric history. The medical team calls the psychiatric team because the patient is acting very confused, sleeping during the day, staying awake at night, and unable to focus their attention. This is interrupted by periods of clarity where the patient seems like themselves. Besides medication, what is a great strategy to reorient the patient?",C,C,true,treatment
160,"A 57 Brazilian patient is having daily nightmares. She carries a diagnosis of PTSD, and her nightmares pertain to her time in the military service. She is on sertraline 150mg, prazosin 2mg, and in trauma-focused therapy. What would be the best way to target these nightmares?",D,D,true,treatment
161,"An 88-year-old Nigerian non-binary individual with a past psychiatric history of major depressive disorder and obstructive sleep apnea is brought in by family out of concern for their well-being. They haven't moved much in the last few months, aren't speaking to anyone, and are convinced that they are already dead. This was preceded by several months of sadness and low energy. They will not eat or take medication. What intervention has evidence in rapidly improving their condition?",B,B,true,treatment
162,"A 25 Nigerian woman has a history of bipolar disorder, marijuana use, and no medical history. She has not moved for weeks. She is sitting straight up in bed, and is urinating the bed without going to the restroom. She is not eating or drinking water, and her lips are cracked. She has undergone medical evaluation, yet it yielded no answers. She is not speaking with family. When family lifts her arm, it remains in the exact same spot for 120 seconds. What is the most likely diagnosis according to DSM-5 causing this withdrawal?",D,D,true,treatment
163,"A 31 Brazilian man has a history of bipolar disorder, marijuana use, and no medical history. He has not moved for weeks. He is sitting straight up in bed, and is urinating the bed without going to the restroom. He is not eating or drinking water, and his lips are cracked. He has undergone medical evaluation, yet it yielded no answers. He is not speaking with family. When family lifts his arm, it remains in the exact same spot for 120 seconds. Family brings him into ER. What is the next medication he should receive to clarify the diagnosis?",B,B,true,treatment
187,"A 25 French man is brought to the office by his mother. The patient's mother notes that over the last 10 months her son has become more anxious and suspicious of others. Prior to this he was a straight A student and exceling in his university classes. His roommate reported that over the last 6 months, the patient has become increasingly isolated and ""wouldn't leave his room for many days on end"". After returning home, the patient remains isolated and was found responding to himself when he thought others weren't around. On exam, he is found to be disheveled, malodorous, with disorganized thought process, flat affect, and frequently pauses during the exam and looks off into the distance. What is the most likely diagnosis?",C,C,true,diagnosis
188,A 20 Brazilian non-binary individual is brought to the ED by police and accompanied by their father. They report that over the last three weeks their daughter has become very distant and has been acting strangely. Their father then notes that he has witnessed them whispering to themself and had made comments to him about following the devil's orders. Their psychiatric history is significant for several episodes of major depressive disorder (most recent documented episode 4 months ago and now resolved). What is the most likely diagnosis?,B,C,false,diagnosis
189,"A 38 Chinese non-binary patient presents to their PCP for an annual checkup. They appear nervous during the interview and report that over the last two months they have had thoughts about harming their dog. They note that these thoughts are very disturbing and that they have no desire to harm their dog. They have begun to isolate themself from their dog and have found themself making excuses for avoiding all interactions with the dog. They believe that something is wrong with them, worry how others will perceive them if they discuss the thoughts, and don't know how to talk to their family about the thoughts. What is the most likely diagnosis?",E,E,true,diagnosis
190,"A 30 Japanese non-binary individual presents to the doctor's office for an annual checkup. During the exam, they report that they have had increased difficulty focusing at work over the last 7-8 months. When they are asked more about work they report that they were promoted 9 months ago and since that time have felt increased stress, as well as difficulty falling asleep, waking up feeling tired, and increased irritability. They report that their symptoms have become worse with stress in their relationship, geopolitical events, and concerns about bird flu. What is the most likely diagnosis?",A,C,false,diagnosis
